Letter,Disease Name,URL,Symptoms
T,Tongue-tie (ankyloglossia),https://www.mayoclinic.org/diseases-conditions/tongue-tie/symptoms-causes/syc-20378452,Difficulty lifting the tongue to the upper teeth or moving the tongue from side to side. Trouble sticking out the tongue past the lower front teeth. A tongue that appears notched or heart shaped when stuck out.
T,Tonic-clonic (grand mal) seizure,https://www.mayoclinic.org/diseases-conditions/grand-mal-seizure/symptoms-causes/syc-20363458,"Tonic phase. Often, someone in the tonic phase will make a sound, such as a groan or yell. The muscles suddenly get stiff and cause the person to fall down. Loss of consciousness occurs. This phase tends to last about 10 to 20 seconds. Clonic phase. The muscles go into rhythmic contractions. The arms and legs often jerk. They alternately flex and relax. Convulsions usually last 1 to 2 minutes or less."
T,Tonsil cancer,https://www.mayoclinic.org/diseases-conditions/tonsil-cancer/symptoms-causes/syc-20367939,Difficulty swallowing. A sensation that something is caught in the back of the throat. Swelling and pain in the neck. Earache. Jaw stiffness.
T,Tonsillitis,https://www.mayoclinic.org/diseases-conditions/tonsillitis/symptoms-causes/syc-20378479,"Red, swollen tonsils. White or yellow coating or patches on the tonsils. Sore throat. Trouble swallowing or painful swallowing. Fever. Enlarged, tender glands called lymph nodes in the neck. A scratchy, muffled or throaty voice. Bad breath. Stomachache. Neck pain or stiff neck. Headache."
T,Tooth abscess,https://www.mayoclinic.org/diseases-conditions/tooth-abscess/symptoms-causes/syc-20350901,"Severe, constant, throbbing toothache that can spread to your jawbone, neck or ear Pain or discomfort with hot and cold temperatures Pain or discomfort with the pressure of chewing or biting Fever Swelling in your face, cheek or neck that may lead to difficulty breathing or swallowing Tender, swollen lymph nodes under your jaw or in your neck Foul odor in your mouth Sudden rush of foul-smelling and foul-tasting, salty fluid in your mouth and pain relief, if the abscess ruptures"
T,Torn meniscus,https://www.mayoclinic.org/diseases-conditions/torn-meniscus/symptoms-causes/syc-20354818,"A popping sensation Swelling or stiffness Pain, especially when twisting or rotating your knee Difficulty straightening your knee fully Feeling as though your knee is locked in place when you try to move it Feeling of your knee giving way"
T,Total anomalous pulmonary venous return (TAPVR),https://www.mayoclinic.org/diseases-conditions/total-anomalous-pulmonary-venous-return/cdc-20385613,
T,Tourette syndrome,https://www.mayoclinic.org/diseases-conditions/tourette-syndrome/symptoms-causes/syc-20350465,"Simple tics. These sudden, brief and repetitive tics involve a limited number of muscle groups. Complex tics. These distinct, coordinated patterns of movements involve several muscle groups."
T,Toxic hepatitis,https://www.mayoclinic.org/diseases-conditions/toxic-hepatitis/symptoms-causes/syc-20352202,"Yellowing of the skin, which may be easier to see on white skin. Yellowing of the whites of the eyes. This yellowing is called jaundice. Itching. Pain in the upper right part of the stomach area. Fatigue. Loss of appetite. Nausea and vomiting. Rash. Fever. Weight loss. Dark or tea-colored urine."
T,Toxic shock syndrome,https://www.mayoclinic.org/diseases-conditions/toxic-shock-syndrome/symptoms-causes/syc-20355384,"High fever. Low blood pressure. Vomiting or diarrhea. Rash that looks like a sunburn, most often on the palms of the hands and soles of the feet. Confusion. Muscle aches. Redness of the eyes, mouth and throat. Seizures. Headaches."
T,Toxoplasmosis,https://www.mayoclinic.org/diseases-conditions/toxoplasmosis/symptoms-causes/syc-20356249,Fever. Swollen lymph nodes that may last for weeks. Headache. Muscle aches. Skin rash.
T,Tracheomalacia,https://www.mayoclinic.org/diseases-conditions/tracheomalacia/symptoms-causes/syc-20587222,"Coughing often. The cough may sound like a barking seal. Noisy breathing, such as high-pitched wheezing or rattling sounds. Trouble getting enough air that gets worse with crying, coughing, eating or activity. Trouble clearing mucus from the airway. Frequent infections in the airway, such as pneumonia or bronchitis. Trouble swallowing or eating. Shortness of breath when active, for example, playing with other children or playing sports."
T,Trachoma,https://www.mayoclinic.org/diseases-conditions/trachoma/symptoms-causes/syc-20378505,Mild itching and irritation of the eyes and eyelids Eye discharge containing mucus or pus Eyelid swelling Light sensitivity (photophobia) Eye pain Eye redness Vision loss
T,Transient global amnesia,https://www.mayoclinic.org/diseases-conditions/transient-global-amnesia/symptoms-causes/syc-20378531,"Sudden onset of confusion that includes memory loss, seen by a witness Being awake and alert and knowing who you are, despite memory loss Normal cognition, such as the ability to recognize and name familiar objects and follow simple directions No signs of damage to a particular area of the brain, such as being unable to move an arm or leg, movements you can't control, or problems understanding words"
T,Transient ischemic attack (TIA),https://www.mayoclinic.org/diseases-conditions/transient-ischemic-attack/symptoms-causes/syc-20355679,"Weakness, numbness or paralysis in the face, arm or leg, typically on one side of the body. Slurred speech or trouble understanding others. Blindness in one or both eyes or double vision. Dizziness or loss of balance or coordination."
T,Transposition of the great arteries,https://www.mayoclinic.org/diseases-conditions/transposition-of-the-great-arteries/symptoms-causes/syc-20350589,"Blue or gray skin due to low oxygen levels. Depending on skin color, these color changes may be harder or easier to see. Pounding heartbeat. Weak pulse. Lack of appetite. Poor weight gain."
T,Transverse myelitis,https://www.mayoclinic.org/diseases-conditions/transverse-myelitis/symptoms-causes/syc-20354726,"Pain. Transverse myelitis pain may begin suddenly in your lower back. Sharp pain may shoot down your legs or arms or around your chest or abdomen. Pain symptoms vary based on the part of your spinal cord that's affected. Abnormal sensations. Some people with transverse myelitis report sensations of numbness, tingling, coldness or burning. Some are especially sensitive to the light touch of clothing or to extreme heat or cold. You may feel as if something is tightly wrapping the skin of your chest, abdomen or legs. Weakness in your arms or legs. Some people notice heaviness in the legs, or that they're stumbling or dragging one foot. Others may develop severe weakness or even total paralysis. Bladder and bowel problems. This may include needing to urinate more frequently, urinary incontinence, difficulty urinating and constipation."
T,Traumatic brain injury,https://www.mayoclinic.org/diseases-conditions/traumatic-brain-injury/symptoms-causes/syc-20378557,Headache Nausea or vomiting Fatigue or drowsiness Problems with speech Dizziness or loss of balance
T,Traveler's diarrhea,https://www.mayoclinic.org/diseases-conditions/travelers-diarrhea/symptoms-causes/syc-20352182,Suddenly passing three or more looser watery stools a day. An urgent need to pass stool. Stomach cramps. Nausea. Vomiting. Fever.
T,Trichinosis,https://www.mayoclinic.org/diseases-conditions/trichinosis/symptoms-causes/syc-20378583,Loose stools. Belly pain. Tiredness. Upset stomach and vomiting.
T,Trichomoniasis,https://www.mayoclinic.org/diseases-conditions/trichomoniasis/symptoms-causes/syc-20378609,"Thin or frothy discharge from the vagina. This fluid has a foul smell. And it might be clear, white, yellow or green. Genital burning, soreness, itching or change in skin color. Pain with urination or sex. Pain in the lower stomach area."
T,Trichotillomania (hair-pulling disorder),https://www.mayoclinic.org/diseases-conditions/trichotillomania/symptoms-causes/syc-20355188,"Repeatedly pulling out your hair, whether it's automatic or on purpose, usually from your scalp, eyebrows or eyelashes, but sometimes from other body areas. The sites may vary over time. An increasing sense of tension before pulling out your hair, or when you try to resist pulling. A sense of pleasure or relief after the hair is pulled out. Hair loss that's easy to see, such as shortened hair or thinned or bald areas on the scalp or other areas of your body. This may include thin or missing eyelashes or eyebrows. Pulling out specific types of hair, taking the same steps in the same way each time hair is pulled out or pulling out hair in certain patterns. Biting, chewing or eating pulled-out hair. Playing with pulled-out hair or rubbing it across your lips or face. Repeatedly trying to stop pulling out your hair or trying to do it less often without success. Experiencing a great deal of distress or problems at work, school or in social situations related to pulling out your hair."
T,Tricuspid atresia,https://www.mayoclinic.org/diseases-conditions/tricuspid-atresia/symptoms-causes/syc-20368392,"Blue or gray skin and lips due to low blood oxygen levels Difficulty breathing Tiring easily, especially during feedings Slow growth and poor weight gain"
T,Tricuspid valve disease,https://www.mayoclinic.org/diseases-conditions/tricuspid-valve-disease/symptoms-causes/syc-20350609,"A fast, pounding heartbeat. Fluttering feeling in the neck. Fatigue."
T,Tricuspid valve regurgitation,https://www.mayoclinic.org/diseases-conditions/tricuspid-valve-regurgitation/symptoms-causes/syc-20350168,"Extreme tiredness. Shortness of breath with activity. Feelings of a rapid or pounding heartbeat. Pounding or pulsing feeling in the neck. Swelling in the belly, legs or neck veins."
T,Trigeminal neuralgia,https://www.mayoclinic.org/diseases-conditions/trigeminal-neuralgia/symptoms-causes/syc-20353344,"Episodes of intense shooting or jabbing pain that may feel like an electric shock. Sudden episodes of pain or pain triggered by touching the face, chewing, speaking or brushing your teeth. Episodes of pain lasting from a few seconds to several minutes. Pain that occurs with facial spasms. Episodes of pain lasting days, weeks, months or longer. Some people have periods when they experience no pain. Pain in areas supplied by the trigeminal nerve. These areas include the cheek, jaw, teeth, gums or lips. Less often, the eye and forehead may be affected. Pain on one side of the face at a time. Pain focused in one spot. Or the pain may be spread in a wider pattern. Pain that rarely occurs while sleeping. Episodes of pain that become more frequent and intense over time."
